week,channel,SARS-CoV2/PMMoV x 1000,infA/PMMoV x 1000,infB/PMMoV x 1000,
2023-31,Uppsala,6.99707221,NA,NA,
2023-31,Gävle,5.2827077,NA,NA,
2023-31,Stockholm-Käppala,5.45993863,NA,NA,
2023-31,Östhammar,5.59457485,NA,NA,
2023-31,Malmö,5.39999178,NA,NA,
2023-31,Örebro,4.71665423,NA,NA,
2023-31,Umeå,4.24630563,NA,NA,
2023-31,Kalmar,9.09504062,NA,NA,
2023-31,Helsingborg,4.90953238,NA,NA,
2023-31,Jönköping,16.6453154,NA,NA,
2023-31,Västerås,3.42610269,NA,NA,
2023-31,Stockholm-Grödinge,3.66854056,NA,NA,
2023-31,Linköping,3.00127796,NA,NA,
2023-31,Karlstad,6.04994409,NA,NA,
2023-31,Luleå,7.00783756,NA,NA,
2023-31,Stockholm-Henriksdal,3.47069061,NA,NA,
2023-31,Stockholm-Bromma,4.85682584,NA,NA,
2023-31,Göteborg,3.36645056,NA,NA,
2023-32,Uppsala,4.64234923,NA,NA,
2023-32,Gävle,7.32386593,NA,NA,
2023-32,Stockholm-Käppala,3.5098442,NA,NA,
2023-32,Östhammar,9.40433932,NA,NA,
2023-32,Malmö,9.59994806,NA,NA,
2023-32,Örebro,6.57317306,NA,NA,
2023-32,Umeå,3.87149294,NA,NA,
2023-32,Kalmar,2.18519268,NA,NA,
2023-32,Helsingborg,5.86440326,NA,NA,
2023-32,Jönköping,5.79969487,NA,NA,
2023-32,Västerås,4.64284261,NA,NA,
2023-32,Östersund,2.50334879,NA,NA,
2023-32,Göteborg,4.9523399,NA,NA,
2023-32,Stockholm-Grödinge,7.1178288,NA,NA,
2023-32,Linköping,3.15134475,NA,NA,
2023-32,Karlstad,5.21808521,NA,NA,
2023-32,Luleå,3.25275911,NA,NA,
2023-32,Stockholm-Henriksdal,2.91221436,NA,NA,
2023-32,Stockholm-Bromma,2.43373374,NA,NA,
2023-33,Uppsala,6.20078831,NA,NA,
2023-33,Umeå,2.79498571,NA,NA,
2023-33,Stockholm-Bromma,3.78196981,NA,NA,
2023-33,Linköping,3.4171665,NA,NA,
2023-33,Jönköping,5.85861726,NA,NA,
2023-33,Stockholm-Henriksdal,1.7696822,NA,NA,
2023-33,Stockholm-Käppala,2.87889678,NA,NA,
2023-33,Stockholm-Grödinge,2.69160888,NA,NA,
2023-33,Östersund,13.0094606,NA,NA,
2023-34,Uppsala,4.63596968,NA,NA,
2023-34,Gävle,8.72459405,NA,NA,
2023-34,Stockholm-Käppala,13.9766808,NA,NA,
2023-34,Östhammar,10.187051,NA,NA,
2023-34,Malmö,5.5344648,NA,NA,
2023-34,Örebro,6.74283474,NA,NA,
2023-34,Umeå,3.00285617,NA,NA,
2023-34,Kalmar,12.0003011,NA,NA,
2023-34,Helsingborg,13.6047358,NA,NA,
2023-34,Jönköping,10.112157,NA,NA,
2023-34,Västerås,5.11692054,NA,NA,
2023-34,Östersund,17.9099299,NA,NA,
2023-34,Göteborg,4.49776971,NA,NA,
2023-34,Stockholm-Grödinge,7.63216777,NA,NA,
2023-34,Linköping,4.49375411,NA,NA,
2023-34,Karlstad,4.05875164,NA,NA,
2023-34,Luleå,2.16611567,NA,NA,
2023-34,Stockholm-Henriksdal,2.81824204,NA,NA,
2023-34,Stockholm-Bromma,8.51325668,NA,NA,
2023-35,Uppsala,10.8812086,NA,NA,
2023-35,Stockholm-Käppala,8.43198369,NA,NA,
2023-35,Östhammar,28.3387463,NA,NA,
2023-35,Malmö,9.06835626,NA,NA,
2023-35,Örebro,12.3096777,NA,NA,
2023-35,Umeå,2.48817321,NA,NA,
2023-35,Kalmar,4.31279107,NA,NA,
2023-35,Helsingborg,10.4760916,NA,NA,
2023-35,Jönköping,9.17367455,NA,NA,
2023-35,Västerås,4.69582728,NA,NA,
2023-35,Östersund,15.5925195,NA,NA,
2023-35,Göteborg,6.1222816,NA,NA,
2023-35,Stockholm-Grödinge,5.48081505,NA,NA,
2023-35,Linköping,7.46006773,NA,NA,
2023-35,Karlstad,5.14629261,NA,NA,
2023-35,Luleå,1.54025121,NA,NA,
2023-35,Stockholm-Henriksdal,3.92976347,NA,NA,
2023-35,Stockholm-Bromma,5.15714634,NA,NA,
2023-36,Uppsala,9.530676559,NA,0,
2023-36,Gävle,7.897046628,0,0,
2023-36,Stockholm-Käppala,7.850591637,0,NA,
2023-36,Östhammar,8.987400952,0,0,
2023-36,Malmö,4.80989411,NA,0,
2023-36,Örebro,2.603084116,0,0,
2023-36,Umeå,4.194786396,NA,0,
2023-36,Kalmar,4.839362779,NA,0,
2023-36,Helsingborg,7.238348167,0,0,
2023-36,Jönköping,5.85999951,NA,0,
2023-36,Västerås,4.729806685,0,0,
2023-36,Östersund,,NA,0,
2023-36,Göteborg,3.72081778,NA,0,
2023-36,Stockholm-Grödinge,4.06128604,0,0,
2023-36,Linköping,6.272421158,0,0,
2023-36,Karlstad,8.920820132,NA,0,
2023-36,Luleå,5.59411675,0,0,
2023-36,Stockholm-Henriksdal,3.234516875,NA,NA,
2023-36,Stockholm-Bromma,5.561793315,0,0,
2023-37,Uppsala,4.737408364,NA,NA,
2023-37,Gävle,6.88490848,NA,NA,
2023-37,Stockholm-Käppala,2.711401224,NA,NA,
2023-37,Östhammar,6.543657648,NA,NA,
2023-37,Malmö,2.143134318,0.039264,NA,
2023-37,Örebro,1.452242019,NA,NA,
2023-37,Umeå,3.79661193,NA,NA,
2023-37,Kalmar,4.057877433,NA,NA,
2023-37,Helsingborg,5.196636165,NA,NA,
2023-37,Jönköping,3.909450531,NA,NA,
2023-37,Västerås,4.233751379,NA,NA,
2023-37,Östersund,7.203955904,NA,NA,
2023-37,Göteborg,2.973623916,NA,NA,
2023-37,Stockholm-Grödinge,3.212441067,NA,NA,
2023-37,Linköping,3.932929889,NA,NA,
2023-37,Karlstad,7.110476559,NA,NA,
2023-37,Luleå,5.189565876,NA,NA,
2023-37,Stockholm-Henriksdal,4.168503505,NA,NA,
2023-37,Stockholm-Bromma,2.381481365,NA,NA,
2023-38,Uppsala,4.085071477,NA,NA,
2023-38,Gävle,4.160942117,NA,NA,
2023-38,Stockholm-Käppala,3.147641344,NA,NA,
2023-38,Malmö,3.248774483,0.084437,NA,
2023-38,Örebro,3.322098586,NA,NA,
2023-38,Umeå,2.754076764,NA,NA,
2023-38,Kalmar,2.637366133,0.071534,NA,
2023-38,Helsingborg,3.320422254,NA,NA,
2023-38,Jönköping,5.80086017,NA,NA,
2023-38,Västerås,2.492700062,NA,NA,
2023-38,Göteborg,2.547006181,0.086175,NA,
2023-38,Stockholm-Grödinge,2.468573429,NA,NA,
2023-38,Linköping,2.91857635,NA,NA,
2023-38,Karlstad,2.578795754,NA,NA,
2023-38,Luleå,2.523315599,NA,NA,
2023-38,Stockholm-Bromma,1.845066944,NA,NA,
2023-39,Uppsala,3.10355401,NA,0,
2023-39,Gävle,4.299946295,0,0,
2023-39,Stockholm-Käppala,2.40031591,0,NA,
2023-39,Östhammar,6.713633393,0,0,
2023-39,Malmö,1.502188915,NA,0,
2023-39,Örebro,2.718121411,0,0,
2023-39,Umeå,3.089205439,NA,0,
2023-39,Kalmar,2.759305975,NA,0,
2023-39,Helsingborg,3.066077105,0.003137,0,
2023-39,Jönköping,3.632249384,NA,0,
2023-39,Östersund,4.69447847,0.035177,0,
2023-39,Göteborg,2.718574467,NA,0,
2023-39,Stockholm-Grödinge,2.119823273,0,0,
2023-39,Linköping,1.93197251,0,0,
2023-39,Karlstad,2.530390172,NA,0,
2023-39,Luleå,NA,0,0,
2023-39,Stockholm-Henriksdal,1.968343449,NA,NA,
2023-39,Stockholm-Bromma,3.431544827,0,0,
2023-40,Uppsala,2.349900444,0,0,
2023-40,Gävle,5.053403759,0,0,
2023-40,Stockholm-Käppala,3.368015872,0.013136,0.203623,
2023-40,Östhammar,17.16850932,0,0,
2023-40,Malmö,1.738926448,0.164578,0,
2023-40,Örebro,2.302185835,0,0,
2023-40,Umeå,3.866931427,0,0,
2023-40,Kalmar,1.589652632,0.051566,0,
2023-40,Jönköping,1.926462157,0,0,
2023-40,Västerås,0.358074177,0,0,
2023-40,Östersund,3.59433018,0.14753,0,
2023-40,Göteborg,1.555606476,0.041804,0,
2023-40,Stockholm-Grödinge,1.807904867,0.038635,0,
2023-40,Linköping,2.845579859,0.090105,0,
2023-40,Karlstad,4.485266371,0,0,
2023-40,Luleå,2.816367159,0,0,
2023-40,Stockholm-Henriksdal,1.869301349,0.029529,0,
2023-40,Stockholm-Bromma,1.74216233,0,0,
2023-41,Uppsala,2.993517429,0.009503,0,
2023-41,Gävle,3.951330549,0,0.136244,
2023-41,Stockholm-Käppala,3.102317067,0.02137,0,
2023-41,Östhammar,7.633009797,0,0,
2023-41,Malmö,2.606674481,0.007375,0,
2023-41,Umeå,4.276730909,0.018482,0,
2023-41,Helsingborg,2.524747267,0.007642,0,
2023-41,Jönköping,10.15179629,0.127184,0.256588,
2023-41,Västerås,2.245778505,0.008418,0,
2023-41,Göteborg,2.251828761,0.020286,0.060569,
2023-41,Stockholm-Grödinge,2.696681746,0.015758,0,
2023-41,Karlstad,3.413738182,0,0,
2023-41,Luleå,2.974127476,0,0,
2023-41,Stockholm-Henriksdal,2.879642705,0.009647,0,
2023-41,Kalmar,7.871318596,0,0,
2023-41,Linköping,13.12029218,0,0,
2023-41,Örebro,5.763496768,0,0,
2023-41,Östersund,16.43693952,0.122769,0,
2023-41,Stockholm-Bromma,3.215430526,0.113339,0,
2023-42,Gävle,3.323530626,0,0,
2023-42,Göteborg,4.312074066,0,0,
2023-42,Jönköping,6.276472468,0,0,
2023-42,Kalmar,4.813934294,0.088632,0.088632,
2023-42,Karlstad,8.127201549,0.087772,0.087772,
2023-42,Linköping,NA,0,0,
2023-42,Luleå,4.529253279,0,0,
2023-42,Malmö,3.059247905,0.044561,0.044561,
2023-42,Östhammar,2.168336174,0,0,
2023-42,Örebro,5.895423286,0,0,
2023-42,Östersund,25.0964612,0.819482,0.819482,
2023-42,Stockholm-Bromma,2.889810381,0,0,
2023-42,Stockholm-Grödinge,7.766071369,0,0,
2023-42,Stockholm-Henriksdal,5.895246454,0,0,
2023-42,Stockholm-Käppala,3.581952225,0.076941,0.076941,
2023-42,Umeå,7.707441346,0,0,
2023-42,Uppsala,4.089026275,0.007919,0.007919,
2023-42,Västerås,8.785128454,0,0,
2023-43,Gävle,12.9725329,0,0,
2023-43,Göteborg,8.31756052,0,0,
2023-43,Helsingborg,11.5909751,0,0,
2023-43,Jönköping,4.15446802,0,0,
2023-43,Kalmar,7.13039178,0.160068,0,
2023-43,Karlstad,9.42460759,0,0,
2023-43,Linköping,13.0444964,0.03111685,0,
2023-43,Luleå,7.44375115,0,0,
2023-43,Malmö,4.45235875,0.04791055,0,
2023-43,Örebro,5.72083062,0,0,
2023-43,Östhammar,9.2951831,0,0,
2023-43,Östersund,26.9093863,0.44834646,0,
2023-43,Stockholm-Bromma,20.9949043,0,0,
2023-43,Stockholm-Grödinge,4.40609615,0,0,
2023-43,Stockholm-Henriksdal,4.10112336,0.03158795,0,
2023-43,Umeå,18.6778965,0.12174303,0,
2023-43,Uppsala,7.57932592,0.03493832,0,
2023-43,Västerås,5.51800036,0,0,
2023-43,Stockholm-Käppala,5.618215112,0.014206056,0.01881064,
2023-44,Stockholm-Bromma,18.73700567,0.320685652,0,
2023-44,Göteborg,11.87694239,0,0,
2023-44,Stockholm-Grödinge,9.973869465,0.100269955,0.188145704,
2023-44,Helsingborg,9.925874705,0.097161076,0.038217179,
2023-44,Stockholm-Henriksdal,7.597488122,0.082750137,0,
2023-44,Kalmar,10.56663334,0.235218487,0,
2023-44,Stockholm-Käppala,12.75380132,0.148447467,0.920464557,
2023-44,Karlstad,35.560961,0.119022591,0,
2023-44,Linköping,57.666027,0.970226117,0.072406783,
2023-44,Luleå,12.515114,0.265235136,0.046126074,
2023-44,Umeå,18.62448028,0.067654965,0,
2023-44,Uppsala,12.25909412,0.11623206,0.037348876,
2023-44,Västerås,5.553082423,0.237547357,0,
2023-44,Örebro,11.71802366,0.065294361,0,
2023-44,Östhammar,111.8788643,0,0,
2023-44,Gävle,15.55197486,0.080812879,0.03721346,
2023-44,Jönköping,6.608646071,0.032039538,0,
2023-44,Malmö,NA,NA,0,
2023-44,Östersund,50.37323425,0.437246721,0,
2023-45,Stockholm-Bromma,31.21408887,1.412417,0,
2023-45,Göteborg,9.904945166,0.02753,0,
2023-45,Stockholm-Grödinge,9.390078317,0.20396,0,
2023-45,Stockholm-Henriksdal,11.66796051,0.12299,0,
2023-45,Jönköping,25.66041074,0.098134,0,
2023-45,Kalmar,40.87675398,0.108775,0,
2023-45,Stockholm-Käppala,33.61575672,0.969501,0,
2023-45,Karlstad,20.11454573,0.143703,0,
2023-45,Linköping,64.03535,0.6816677,0,
2023-45,Luleå,41.066549,0.1556961,0,
2023-45,Gävle,107.23702,2.3354123,0,
2023-45,Malmö,13.06771787,0.121077,0,
2023-45,Umeå,26.19612487,0.019119,0,
2023-45,Uppsala,17.92697069,0.139723,1.882454,
2023-45,Västerås,35.67622119,0,0,
2023-45,Örebro,37.86015344,0,0,
2023-45,Östersund,120.3604061,1.859442,0,
2023-45,Östhammar,291.1787376,0,0,
2023-45,Helsingborg,3.056671048,0.038378,0,
2023-46,Stockholm-Bromma,18.33893855,0.41986,0,
2023-46,Stockholm-Grödinge,24.63705268,1.017258,0,
2023-46,Helsingborg,27.94036407,0.340195,0,
2023-46,Stockholm-Henriksdal,14.22829877,0.119899,0.020788,
2023-46,Jönköping,16.4231403,0.172633,0,
2023-46,Kalmar,26.75204146,0.059584,0,
2023-46,Stockholm-Käppala,35.37886168,0.39839,0.821141,
2023-46,Karlstad,11.04297684,0.077913,0,
2023-46,Linköping,18.98080054,0.162792,0,
2023-46,Luleå,17.27935677,0.071899,0,
2023-46,Malmö,7.883894228,0.051809,0,
2023-46,Umeå,25.7717064,0.085569,0,
2023-46,Uppsala,9.492485009,0.0907,0.178303,
2023-46,Västerås,9.341884297,0.207026,0,
2023-46,Örebro,13.16269521,0.070238,0,
2023-46,Östersund,31.74805533,0.230548,0.008969,
2023-46,Östhammar,17.02168101,0,0,
2023-46,Gävle,21.06727165,0.495399,0.005315,
2023-46,Göteborg,8.815434971,0.112968,0,
2023-47,Stockholm-Bromma,7.833489545,0.119059,0,
2023-47,Gävle,14.59615721,0.382191,0,
2023-47,Göteborg,11.31348634,0.067323,0,
2023-47,Stockholm-Grödinge,8.485628543,0.152355,0,
2023-47,Helsingborg,10.12104162,0.25059,0,
2023-47,Stockholm-Henriksdal,9.388975174,0.048843,0.030227,
2023-47,Kalmar,17.00581212,0.023345,0,
2023-47,Stockholm-Käppala,9.094821825,0.058673,0.407876,
2023-47,Karlstad,8.01734965,0.070029,0.024284,
2023-47,Linköping,11.18193735,0.101843,0,
2023-47,Luleå,12.46862118,0.066288,0,
2023-47,Malmö,10.13076157,0.152198,0,
2023-47,Umeå,10.88842411,0.022188,0,
2023-47,Uppsala,10.47503479,0.082874,0.090533,
2023-47,Västerås,7.374947485,0.135022,0,
2023-47,Örebro,11.20070431,0,0,
2023-47,Östersund,20.09395512,0.112461,0,
2023-47,Östhammar,19.84624551,0,0,
2023-47,Jönköping,10.00454426,0.043703,0.206091,
2023-48,Stockholm-Bromma,6.091709087,0.125154,0,
2023-48,Gävle,11.94166767,0.507211,0,
2023-48,Göteborg,9.779032953,0.050895,0.007158,
2023-48,Stockholm-Grödinge,8.089180061,0.105725,0,
2023-48,Helsingborg,9.928182039,0.078425,0,
2023-48,Stockholm-Henriksdal,10.5530742,0.082316,0,
2023-48,Jönköping,7.021550699,0.040967,0,
2023-48,Kalmar,12.32629711,0.045745,0,
2023-48,Stockholm-Käppala,10.03085231,0.085538,0.105455,
2023-48,Karlstad,7.460015353,0.132846,0.290042,
2023-48,Linköping,12.11323465,0.214182,0,
2023-48,Luleå,9.931173958,0.128909,0,
2023-48,Malmö,11.7395547,0.121949,0,
2023-48,Umeå,7.6112401,0.166229,0,
2023-48,Uppsala,10.09824575,0.089921,0.029786,
2023-48,Västerås,5.643167429,0.12108,0,
2023-48,Örebro,9.927088909,0.073337,0,
2023-48,Östersund,23.91750565,0.165864,0,
2023-48,Östhammar,20.64014013,1.090365,0,
2023-49,Stockholm-Bromma,9.543177751,0.148756,0.029634,
2023-49,Gävle,11.61399736,0.373898,0,
2023-49,Göteborg,14.38576998,0.151971,0.06265,
2023-49,Stockholm-Grödinge,11.76383397,0.190764,0,
2023-49,Helsingborg,17.45332756,0.104741,0,
2023-49,Stockholm-Henriksdal,12.9015219,0.120352,0,
2023-49,Stockholm-Käppala,15.22780875,0.114313,0.088202,
2023-49,Karlstad,13.01749729,0.317856,0.494932,
2023-49,Linköping,16.12392012,0.300354,0.178884,
2023-49,Luleå,10.70887927,0.140507,0,
2023-49,Malmö,15.82063247,0.102769,0.078873,
2023-49,Uppsala,10.53216333,0.118793,0,
2023-49,Västerås,9.089816891,0.217254,0,
2023-49,Örebro,9.183928321,0.075938,0,
2023-49,Östhammar,20.76996931,0.687708,0,
2023-49,Jönköping,12.35318377,0.137882,0.21502,
2023-49,Östersund,19.03782207,0.152841,0,
2023-49,Kalmar,19.83545886,0.104575,0,
2023-49,Umeå,10.02707414,0.067307,0.238382,
2023-50,Stockholm-Bromma,9.242870621,0.142247,0.206102,
2023-50,Gävle,10.84993782,0.577706,0,
2023-50,Göteborg,11.50874356,0.260354,0,
2023-50,Stockholm-Grödinge,11.00016773,0.261879,0.068533,
2023-50,Helsingborg,12.73998838,0.17211,0,
2023-50,Stockholm-Henriksdal,11.52631583,0.272619,0.383262,
2023-50,Jönköping,12.07516428,0.126528,0.110339,
2023-50,Kalmar,12.93850547,0.250347,0,
2023-50,Stockholm-Käppala,25.96839372,0.478626,0.621009,
2023-50,Karlstad,16.16273521,0.486614,1.787683,
2023-50,Linköping,20.44297506,0.559888,0.166444,
2023-50,Luleå,15.61600854,0.369262,0,
2023-50,Malmö,16.61962495,0.235118,0,
2023-50,Umeå,3.846584088,0.056733,0.09041,
2023-50,Uppsala,8.811652949,0.262116,0.02148,
2023-50,Västerås,3.543462103,0.166678,0,
2023-50,Örebro,6.843482275,0.108121,0,
2023-50,Östersund,11.36041712,0.241722,0,
2023-50,Östhammar,10.86794617,0.590015,0,
2023-51,Stockholm-Bromma,23.58199446,0.663325,0.624691,
2023-51,Göteborg,27.24663058,1.049642,0,
2023-51,Stockholm-Grödinge,31.4583844,1.346999,0,
2023-51,Helsingborg,30.38406168,0.61326,0,
2023-51,Stockholm-Henriksdal,29.83974716,0.97462,1.279224,
2023-51,Stockholm-Käppala,57.14497961,1.899609,1.545486,
2023-51,Karlstad,44.38312866,2.288443,3.544863,
2023-51,Linköping,19.30703574,0.749968,1.045332,
2023-51,Luleå,8.8302677,0.234133,0.007676,
2023-51,Malmö,16.73755882,0.332373,0.066602,
2023-51,Umeå,7.864506635,0.164827,0.427434,
2023-51,Uppsala,19.75569703,0.636572,0.280037,
2023-51,Örebro,13.49665184,0.391103,0.104098,
2023-51,Östersund,22.69295994,0.710548,0.035731,
2023-51,Östhammar,66.75761992,3.027608,0,
2023-51,Jönköping,12.39152425,0.208787,0.208286,
2023-52,Jönköping,20.75610275,0.538266,1.976031,
2023-52,Uppsala,13.61229769,0.777885,0.29019,
2023-52,Stockholm-Bromma,14.57872125,0.785176,2.965577,
2023-52,Stockholm-Henriksdal,15.06156611,0.709968,0,
2023-52,Kalmar,9.166838714,0.301522,0,
2023-52,Stockholm-Käppala,15.42054789,0.597192,0.810006,
2023-52,Karlstad,8.064110628,0.565829,1.94176,
2023-52,Linköping,17.96659208,0.781378,0.353228,
2023-52,Luleå,9.366284763,0.24924,0.657296,
2023-52,Malmö,29.09812246,1.021583,3.278728,
2023-52,Umeå,10.23793058,0.37873,0.545804,
2023-52,Östhammar,32.93453994,3.039894,0,
2023-52,Göteborg,18.70187875,0.6058,0.889525,
2023-52,Stockholm-Grödinge,17.01480179,0.5424,6.47951,
2023-52,Västerås,7.757592286,0.335357,0.13221,
2023-52,Östersund,23.25752136,0.68161,0,
2023-52,Gävle,14.75940492,0.793818,0,
2023-52,Helsingborg,6.035635688,0,0,
2023-52,Örebro,8.428957106,0.34936,0.148783,
2024-01,Stockholm-Bromma,9.476656671,0.692675,0,
2024-01,Gävle,12.12202844,0.833364,0,
2024-01,Göteborg,15.09212554,0.944389,0,
2024-01,Kalmar,5.860720566,0.141267,0,
2024-01,Karlstad,7.495722879,0.306073,1.09598,
2024-01,Stockholm-Käppala,8.750711515,0.403453,1.234195,
2024-01,Linköping,10.45978115,0.466337,1.391002,
2024-01,Luleå,7.226384056,0.296792,0.591321,
2024-01,Malmö,15.14614858,0.489976,0.167884,
2024-01,Umeå,4.415668552,0.233575,0.649441,
2024-01,Örebro,4.479855872,0.195102,0,
2024-01,Östersund,12.11092591,0.736949,0.25942,
2024-01,Östhammar,23.95375692,1.919919,0,
2024-01,Uppsala,11.73993574,0.487352,0.451973,
2024-01,Stockholm-Grödinge,9.095851233,0.461515,0.304937,
2024-01,Helsingborg,7.724497854,0.467675,0.207262,
2024-01,Jönköping,6.772480263,0.227662,0.618705,
2024-02,Stockholm-Bromma,3.756117342,0.297706,0,
2024-02,Göteborg,5.07924798,0.458344,0.231882,
2024-02,Stockholm-Grödinge,3.462410398,0.299707,0.047868,
2024-02,Helsingborg,3.652711485,0.219251,0.410626,
2024-02,Stockholm-Henriksdal,3.039661457,0.26098,0.455178,
2024-02,Jönköping,3.972477533,0.306295,0.91742,
2024-02,Kalmar,4.158458636,0.183144,0,
2024-02,Stockholm-Käppala,3.663507659,0.238387,0.417072,
2024-02,Karlstad,3.922815127,0.248335,0.843122,
2024-02,Linköping,5.740687969,0.208884,0.116304,
2024-02,Luleå,4.023286712,0.308743,0.700277,
2024-02,Malmö,2.27884016,0.248774,0.26083,
2024-02,Umeå,1.884980552,0.214338,0.357038,
2024-02,Uppsala,4.350504955,0.253991,0.435675,
2024-02,Örebro,4.56730121,0.413077,0.399713,
2024-02,Östersund,5.792744427,0.31389,0,
2024-02,Östhammar,8.491893648,0.565497,0,
2024-02,Västerås,3.272885459,0.222241,0.227816,
2024-03,Gävle,5.785692832,0.742282,1.475278,
2024-03,Göteborg,3.896154478,0.319256,0.549898,
2024-03,Stockholm-Grödinge,5.628534654,0.401019,0.081304,
2024-03,Helsingborg,4.271420173,0.34205,0.83997,
2024-03,Kalmar,2.161530624,0.078292,0,
2024-03,Stockholm-Käppala,4.108723512,0.357115,0.443767,
2024-03,Karlstad,3.043078663,0.254377,0.354246,
2024-03,Linköping,6.655300214,0.227767,0.131733,
2024-03,Luleå,4.756938449,0.24827,1.094455,
2024-03,Malmö,1.420589574,0.120996,0.266123,
2024-03,Umeå,2.270710738,0.212679,0.070633,
2024-03,Västerås,3.75735226,0.332341,0.250152,
2024-03,Örebro,1.833508613,0.112243,0.136323,
2024-03,Stockholm-Bromma,6.867661562,0.583644,0.240648,
2024-03,Stockholm-Henriksdal,2.080970165,0.166608,0.197528,
2024-03,Uppsala,3.931658,0.175888,0.449692,
2024-03,Östersund,6.050889179,0.302448,0,
2024-03,Östhammar,5.248975857,0.584664,0,
2024-03,Jönköping,3.492820067,0.136934,0.32914,
2024-04,Gävle,5.168044821,0.784783,2.770226,
2024-04,Stockholm-Käppala,2.404263814,0.264955,0.482577,
2024-04,Luleå,3.837990813,0.38667,1.891749,
2024-04,Malmö,2.210186006,0.232338,0.344002,
2024-04,Örebro,2.192769018,0.214109,0.485246,
2024-04,Umeå,1.151121958,0.219078,0.285397,
2024-04,Göteborg,4.897154902,1.161647,0.730091,
2024-04,Stockholm-Grödinge,3.397300275,0.472033,0,
2024-04,Jönköping,2.756111388,0.376723,0.733391,
2024-04,Kalmar,4.774360042,0.24305,0,
2024-04,Karlstad,1.599013459,0.200191,0.074971,
2024-04,Östersund,2.723032553,0.454465,0,
2024-04,Östhammar,5.222817991,0.700844,0,
2024-04,Stockholm-Bromma,2.536158678,0.445156,0.020732,
2024-04,Helsingborg,4.815585429,1.513052,0,
2024-04,Linköping,5.176553909,0.541562,0,
2024-04,Uppsala,2.402310869,0.194368,0.083721,
2024-04,Västerås,2.811238101,0.692797,0.138777,
2024-05,Stockholm-Bromma,2.750394784,0.817248,0,
2024-05,Gävle,4.165298462,0.748803,2.190458,
2024-05,Göteborg,3.231707249,0.521059,0,
2024-05,Jönköping,3.119732359,0.214316,0.613958,
2024-05,Kalmar,2.0922848,0.193502,0,
2024-05,Karlstad,2.019622722,0.236999,0,
2024-05,Luleå,2.696392102,0.318997,0.978561,
2024-05,Malmö,2.109720543,0.216285,0.392512,
2024-05,Umeå,0.96401986,0.170028,0.058839,
2024-05,Uppsala,3.732185738,0.362164,1.189299,
2024-05,Västerås,3.510660166,0.483204,0,
2024-05,Örebro,3.631695373,0.651062,0,
2024-05,Östersund,2.023754491,0.321871,0,
2024-05,Helsingborg,3.340266932,0.427013,0,
2024-05,Östhammar,5.664597932,3.220412,0,
2024-05,Linköping,5.452983303,0.747674,0,
2024-05,Stockholm-Käppala,3.957913926,0.427015,1.003482,
2024-05,Stockholm-Grödinge,4.251460746,0.600815,0,
2024-05,Stockholm-Henriksdal,2.090394495,0.480005,0.479283,
2024-06,Gävle,3.94499045,0.700726,2.469639,
2024-06,Stockholm-Grödinge,2.722148005,0.275717,1.310787,
2024-06,Stockholm-Käppala,2.330096609,0.307855,0.725086,
2024-06,Karlstad,1.381469412,0.276779,0.657311,
2024-06,Linköping,2.954586937,0.359826,0.902429,
2024-06,Östersund,1.529795588,0.429999,0,
2024-06,Helsingborg,1.199559285,0.211069,0,
2024-06,Kalmar,1.396380125,0.254397,0.601399,
2024-06,Luleå,1.878194829,0.185421,1.096651,
2024-06,Örebro,2.004062869,0.436006,0,
2024-06,Umeå,0.951299268,0.117575,0.037072,
2024-06,Västerås,1.716271312,NA,0,
2024-06,Östhammar,1.528785197,0.77642,0,
2024-06,Stockholm-Henriksdal,1.601275781,0.280355,0.534541,
2024-06,Stockholm-Bromma,2.352323066,0.482899,0,
2024-06,Malmö,1.457441317,0.238249,0.566667,
2024-06,Uppsala,3.656100734,0.518839,1.26102,
2024-06,Göteborg,3.576366864,0.533336,1.417834,
2024-07,Helsingborg,1.270002021,0.30304,0,
2024-07,Uppsala,1.656990523,0.159352,0.842646,
2024-07,Gävle,2.383228663,0.210526,1.154464,
2024-07,Östersund,1.025979907,0.242348,0,
2024-07,Göteborg,0.77525147,0.099529,0.404742,
2024-07,Stockholm-Grödinge,2.184813865,0.262453,1.123975,
2024-07,Jönköping,0.605562619,0.120253,0.348848,
2024-07,Stockholm-Käppala,1.366947507,0.202842,0.551699,
2024-07,Karlstad,0.665844526,0.162275,0.057442,
2024-07,Malmö,0.580246929,0.153189,0,
2024-07,Örebro,1.16650034,0.182202,1.015357,
2024-07,Umeå,0.414984273,0.127229,0.155116,
2024-07,Västerås,1.026526275,0.18408,0,
2024-07,Kalmar,1.59333833,0.328333,0,
2024-07,Östhammar,1.180875745,0.935472,0,
2024-07,Stockholm-Bromma,1.073510137,0.28309,0,
2024-07,Stockholm-Henriksdal,0.893480889,0.121419,0.381787,
2024-07,Linköping,1.805384568,0.243818,1.161002,
2024-08,Gävle,1.944566406,0.321679,0,
2024-08,Göteborg,1.448825323,0.280203,0.895231,
2024-08,Stockholm-Grödinge,1.543055427,0.33874,0,
2024-08,Helsingborg,1.04637469,0.331933,0,
2024-08,Jönköping,0.700692599,0.10559,0.271261,
2024-08,Kalmar,1.375806088,0.284927,0,
2024-08,Stockholm-Käppala,2.070104109,0.501927,2.326071,
2024-08,Malmö,1.211179489,0.310305,0,
2024-08,Örebro,1.441197321,0.274962,1.444876,
